"","species","WWF_MHT","dcmlLng","dcmlLtt","S_mean_raster","Crowther_Nature_Biome_Revision_01_WGS84_GeoTiff","wc2.1_10m_bio_1","wc2.1_10m_bio_4","wc2.1_10m_bio_12","wc2.1_10m_bio_15"
"3890","Antarctica","Temperate Broadleaf and Mixed Forests",151.320917,-33.597661,NA,NA,17.065975189209,367.825378417969,1255,28.3833045959473
"3891","Antarctica","Temperate Broadleaf and Mixed Forests",151.610601,-32.150862,24.8860893249512,58366.2675617271,13.7129373550415,431.614227294922,1342,31.436128616333
"3892","Antarctica","Temperate Broadleaf and Mixed Forests",152.432874,-30.785023,26.9741897583008,52153.6269077005,17.4724369049072,403.709991455078,1220,50.6090354919434
"3893","Antarctica","Temperate Broadleaf and Mixed Forests",150.910621,-32.272345,NA,39386.2488363487,17.3741359710693,494.717224121094,695,28.3687953948975
"3894","Antarctica","Temperate Broadleaf and Mixed Forests",151.521228,-33.307924,NA,NA,17.8523483276367,373.772491455078,1242,27.6520252227783
"3895","Antarctica","Temperate Broadleaf and Mixed Forests",151.332265,-33.393242,34.8238220214844,0,16.755298614502,390.109375,1203,30.2519760131836
"3896","Antarctica","Temperate Broadleaf and Mixed Forests",152.465668,-31.444149,28.7099990844727,55982.070420833,17.3119792938232,399.507843017578,1347,47.5065689086914
"3897","Antarctica","Temperate Broadleaf and Mixed Forests",153.094751,-30.374718,35.5174942016602,NA,18.8230838775635,356.799743652344,1708,45.600700378418
"3898","Antarctica","Temperate Broadleaf and Mixed Forests",152.689988,-28.407486,29.9085826873779,57148.4631806484,17.0763130187988,396.739624023438,1240,46.146556854248
"3899","Antarctica","Temperate Broadleaf and Mixed Forests",151.489507,-32.156802,27.2481365203857,56406.7262594748,13.0580205917358,443.658660888672,1271,25.1332263946533
"3900","Antarctica","Temperate Broadleaf and Mixed Forests",151.302772,-33.316874,34.2490234375,60077.4109713654,16.4625415802002,395.419830322266,1126,32.3792610168457
"3901","Antarctica","Temperate Broadleaf and Mixed Forests",153.311822,-28.568129,38.5736083984375,54932.3767889698,18.3150825500488,374.527160644531,1606,47.3086013793945
"3902","Antarctica","Temperate Broadleaf and Mixed Forests",151.62242,-32.871225,30.3526210784912,50647.3207600441,17.634937286377,401.298736572266,1040,30.3178424835205
"3903","Antarctica","Temperate Broadleaf and Mixed Forests",151.135935,-33.794172,NA,0,17.221227645874,406.150573730469,1143,28.7007904052734
"3904","Antarctica","Temperate Broadleaf and Mixed Forests",153.116588,-30.014565,34.4623336791992,57844.187372599,18.1858654022217,366.602600097656,1495,45.1844787597656
"3905","Antarctica","Temperate Broadleaf and Mixed Forests",152.102033,-32.235637,36.886791229248,57864.3782516554,16.660062789917,394.178009033203,1148,36.4127616882324
"3906","Antarctica","Temperate Broadleaf and Mixed Forests",150.656786,-33.530953,21.6423377990723,46808.0703018147,15.4835519790649,416.074859619141,1104,39.9839134216309
"3907","Antarctica","Temperate Broadleaf and Mixed Forests",151.406993,-33.184249,32.6188735961914,62721.3778792845,17.4729690551758,389.555755615234,1215,30.4369964599609
"3908","Antarctica","Temperate Broadleaf and Mixed Forests",151.289867,-33.668546,34.0140724182129,17533.3599522847,17.3169631958008,368.377990722656,1320,27.2282981872559
"3909","Antarctica","Temperate Broadleaf and Mixed Forests",151.5335,-32.92958,29.8519172668457,62985.5082898808,17.634937286377,401.298736572266,1040,30.3178424835205
"3910","Antarctica","Temperate Broadleaf and Mixed Forests",152.378222,-29.452773,25.9733333587646,56776.4160026817,17.126916885376,404.398773193359,1090,49.7751960754395
"3911","Antarctica","Temperate Broadleaf and Mixed Forests",152.567311,-30.790442,32.8514175415039,60171.2258815848,17.4817180633545,387.961242675781,1356,49.7046318054199
"3912","Antarctica","Temperate Broadleaf and Mixed Forests",151.289588,-33.666811,34.0140724182129,17533.3599522847,17.3169631958008,368.377990722656,1320,27.2282981872559
"3913","Antarctica","Temperate Broadleaf and Mixed Forests",151.807024,-31.357872,29.8109340667725,64284.8273904894,13.0685729980469,453.938781738281,1068,33.9207496643066
"3914","Antarctica","Temperate Broadleaf and Mixed Forests",150.642836,-34.177595,23.5946846008301,41029.8328073536,15.2759580612183,402.713775634766,963,27.681116104126
"3915","Antarctica","Temperate Broadleaf and Mixed Forests",152.430978,-31.74499,29.5936660766602,55398.9656510844,17.7809162139893,392.218994140625,1265,41.7496757507324
"3916","Antarctica","Temperate Broadleaf and Mixed Forests",153.459019,-28.927744,33.9265785217285,54679.7465070073,19.3042621612549,370.182006835938,1632,41.6157341003418
"3917","Antarctica","Temperate Broadleaf and Mixed Forests",151.413199,-33.169096,33.5488510131836,61717.0557055308,17.4729690551758,389.555755615234,1215,30.4369964599609
"3918","Antarctica","Temperate Broadleaf and Mixed Forests",150.794159,-33.419469,24.13893699646,38897.4994767579,16.632926940918,417.651214599609,918,34.9168243408203
"3919","Antarctica","Temperate Broadleaf and Mixed Forests",151.069037,-33.795232,NA,0,17.221227645874,406.150573730469,1143,28.7007904052734
"3920","Antarctica","Temperate Broadleaf and Mixed Forests",152.617739,-31.648384,34.0022506713867,68429.4969580025,17.3171558380127,377.235290527344,1491,41.730152130127
"3921","Antarctica","Temperate Broadleaf and Mixed Forests",153.117904,-29.340727,28.990083694458,59321.1202495895,19.1486663818359,378.300872802734,1151,42.9536285400391
"3922","Antarctica","Temperate Broadleaf and Mixed Forests",152.296264,-32.364958,32.6775703430176,54360.6805376959,17.8216667175293,380.050018310547,1171,27.5784530639648
"3923","Antarctica","Temperate Broadleaf and Mixed Forests",151.033259,-34.159687,38.2400016784668,68188.0980815406,16.8688793182373,367.909454345703,1185,24.7310028076172
"3924","Antarctica","Temperate Broadleaf and Mixed Forests",152.601033,-30.08649,33.5258331298828,58361.2961837622,15.1485624313354,399.263397216797,1382,46.3468132019043
"3925","Antarctica","Temperate Broadleaf and Mixed Forests",152.702011,-28.636256,33.171012878418,55243.8940811749,17.6786556243896,394.393646240234,1201,47.8652610778809
"3926","Antarctica","Temperate Broadleaf and Mixed Forests",152.964626,-31.282723,38.6835823059082,51670.206205695,18.3981037139893,359.741180419922,1448,36.9328536987305
"3927","Antarctica","Temperate Broadleaf and Mixed Forests",152.246935,-31.062344,26.3829040527344,64160.0360318205,13.9030828475952,428.232666015625,1369,46.1502990722656
"3928","Antarctica","Temperate Broadleaf and Mixed Forests",153.608986,-28.712837,35.8554039001465,55815.6941572957,19.5648670196533,349.597564697266,1811,37.2624244689941
"3929","Antarctica","Temperate Broadleaf and Mixed Forests",153.122293,-28.757885,NA,53970.6716612099,19.1411457061768,385.9716796875,1241,48.0232353210449
"3930","Antarctica","Temperate Broadleaf and Mixed Forests",152.564031,-32.009129,NA,NA,18.2138710021973,365.945770263672,1187,34.0509834289551
"3931","Antarctica","Temperate Broadleaf and Mixed Forests",152.547166,-28.927557,18.6927738189697,37050.6997435865,18.5416774749756,418.003356933594,998,50.7117691040039
"3932","Antarctica","Temperate Broadleaf and Mixed Forests",153.465532,-28.929076,33.9265785217285,48092.243189459,19.3042621612549,370.182006835938,1632,41.6157341003418
"3933","Antarctica","Temperate Broadleaf and Mixed Forests",151.420768,-33.1572,33.5488510131836,62995.5915147211,17.0380725860596,387.985809326172,1114,31.1929512023926
"3934","Antarctica","Temperate Broadleaf and Mixed Forests",153.510262,-28.248663,37.5463905334473,35314.5986729488,20.0834102630615,339.039916992188,1708,41.3449592590332
"3935","Antarctica","Temperate Broadleaf and Mixed Forests",151.245819,-32.345013,26.8440837860107,34861.3360353052,17.3862609863281,454.186248779297,872,32.9591865539551
"3936","Antarctica","Temperate Broadleaf and Mixed Forests",151.413981,-33.322235,34.4485893249512,43206.1634436729,17.4729690551758,389.555755615234,1215,30.4369964599609
"3937","Antarctica","Temperate Broadleaf and Mixed Forests",151.410311,-32.574156,25.1464881896973,62923.0301614032,17.6267910003662,445.345184326172,884,34.5739212036133
"3938","Antarctica","Temperate Broadleaf and Mixed Forests",151.921963,-32.52304,27.3916244506836,57376.4991885757,17.7616901397705,399.767395019531,1150,29.2882308959961
"3939","Antarctica","Temperate Broadleaf and Mixed Forests",151.969449,-30.982389,25.4992084503174,54917.2733274131,13.9623231887817,452.460510253906,976,43.3963050842285
"3940","Antarctica","Temperate Broadleaf and Mixed Forests",151.318024,-33.41497,33.8276672363281,49558.3111015851,16.755298614502,390.109375,1203,30.2519760131836
"3941","Antarctica","Temperate Broadleaf and Mixed Forests",152.715981,-28.498982,33.9668350219727,55007.5643001808,17.0763130187988,396.739624023438,1240,46.146556854248
"3942","Antarctica","Temperate Broadleaf and Mixed Forests",151.496623,-32.92114,NA,32147.342321802,17.0801658630371,417.672973632812,941,30.7004623413086
"3943","Antarctica","Temperate Broadleaf and Mixed Forests",152.540284,-31.789488,29.1254997253418,53807.0131657246,17.8622817993164,378.980102539062,1383,38.2580375671387
"3944","Antarctica","Temperate Broadleaf and Mixed Forests",152.691205,-28.585582,26.6578330993652,57021.6930425438,17.6786556243896,394.393646240234,1201,47.8652610778809
"3945","Antarctica","Temperate Broadleaf and Mixed Forests",151.750639,-32.593218,27.4282627105713,51305.5733432681,17.8058013916016,415.13330078125,1069,33.638729095459
"3946","Antarctica","Temperate Broadleaf and Mixed Forests",153.029003,-30.092652,37.7470016479492,62381.314861517,18.1858654022217,366.602600097656,1495,45.1844787597656
"3947","Antarctica","Temperate Broadleaf and Mixed Forests",150.760786,-34.416051,40.411693572998,63447.8281185833,15.1647605895996,372.317962646484,1270,25.4154834747314
"3948","Antarctica","Temperate Broadleaf and Mixed Forests",152.661055,-29.992684,33.7538795471191,59069.2839223388,16.9257297515869,399.919525146484,1259,53.1933441162109
"3949","Antarctica","Temperate Broadleaf and Mixed Forests",151.531668,-32.971334,30.2659873962402,55345.9477983656,17.634937286377,401.298736572266,1040,30.3178424835205
"3950","Antarctica","Temperate Broadleaf and Mixed Forests",151.607844,-32.834585,30.276481628418,38981.4174361271,17.634937286377,401.298736572266,1040,30.3178424835205
"3951","Antarctica","Temperate Broadleaf and Mixed Forests",153.40194,-28.969211,35.9063453674316,57648.5752536343,19.3042621612549,370.182006835938,1632,41.6157341003418
"3952","Antarctica","Temperate Broadleaf and Mixed Forests",152.2802,-32.058355,NA,22940.5854635765,17.7806148529053,402.522369384766,1078,41.1064262390137
"3953","Antarctica","Temperate Broadleaf and Mixed Forests",152.384391,-29.277626,27.5761661529541,47021.6593876586,16.6513023376465,402.892639160156,1085,48.7163734436035
"3954","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.05,25.25,NA,24671.5124655494,19.1005420684814,745.167724609375,1821,67.2688217163086
"3955","Assamica","Temperate Broadleaf and Mixed Forests",114.9,27.04,NA,11948.7244972151,18.3859786987305,829.771179199219,1533,51.8187713623047
"3956","Discolor","Tropical and Subtropical Moist Broadleaf Forests",102.8,27.71,NA,13676.5846201714,9.59286499023438,516.813659667969,910,91.8115081787109
"3957","Hastata","Tropical and Subtropical Moist Broadleaf Forests",112.22,22.69,28.1817493438721,0,22.2000217437744,560.253967285156,1911,69.9156723022461
"3958","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.85,26.43,NA,28760.331379345,14.8745422363281,779.4091796875,1541,51.8231163024902
"3959","Assamica","Tropical and Subtropical Moist Broadleaf Forests",115.7,23.78,NA,18751.5483761446,20.8799057006836,570.730590820312,1635,60.1588478088379
"3960","Assamica","Tropical and Subtropical Moist Broadleaf Forests",117.47,26.72,36.8899154663086,9831.71252247436,18.2358646392822,705.577880859375,1701,62.5151329040527
"3961","Assamica","Tropical and Subtropical Moist Broadleaf Forests",117.47,26.72,36.8899154663086,9831.71252247436,18.2358646392822,705.577880859375,1701,62.5151329040527
"3962","Discolor","Tropical and Subtropical Moist Broadleaf Forests",102.8,27.71,NA,13676.5846201714,9.59286499023438,516.813659667969,910,91.8115081787109
"3963","Hastata","Tropical and Subtropical Moist Broadleaf Forests",112.19,23.93,NA,8724.80758190526,21.0440311431885,624.779296875,1631,64.3084716796875
"3964","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.85,26.43,NA,28760.331379345,14.8745422363281,779.4091796875,1541,51.8231163024902
"3965","Assamica","Temperate Conifer Forests",95.33,29.32,29.0387744903564,50790.8545195948,14.4128437042236,553.59912109375,1397,87.9042282104492
"3966","Assamica","Tropical and Subtropical Moist Broadleaf Forests",117.47,26.72,36.8899154663086,9831.71252247436,18.2358646392822,705.577880859375,1701,62.5151329040527
"3967","Assamica","Temperate Conifer Forests",103.39,29.49,37.0600814819336,18846.3414285097,14.4272918701172,685.782775878906,1321,90.1365661621094
"3968","Assamica","Tropical and Subtropical Moist Broadleaf Forests",112.22,22.69,28.1817493438721,0,22.2000217437744,560.253967285156,1911,69.9156723022461
"3969","Assamica","Tropical and Subtropical Moist Broadleaf Forests",109.83,27.2,28.3029174804688,20439.7977673169,16.9776878356934,809.721008300781,1255,56.2015609741211
"3970","Assamica","Tropical and Subtropical Moist Broadleaf Forests",109.83,27.2,28.3029174804688,20439.7977673169,16.9776878356934,809.721008300781,1255,56.2015609741211
"3971","Repens","Tropical and Subtropical Moist Broadleaf Forests",114.14,24.83,44.3668899536133,57291.1151922221,18.4991760253906,667.316345214844,1687,63.2545928955078
"3972","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.85,26.43,NA,28760.331379345,14.8745422363281,779.4091796875,1541,51.8231163024902
"3973","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.85,26.43,NA,28760.331379345,14.8745422363281,779.4091796875,1541,51.8231163024902
"3974","Assamica","Tropical and Subtropical Moist Broadleaf Forests",114.53,25.79,NA,22392.3720355578,18.8134784698486,763.149963378906,1484,52.9570121765137
"3975","Assamica","Tropical and Subtropical Moist Broadleaf Forests",109.17,18.74,NA,0,24.0795307159424,324.858093261719,1383,77.6493835449219
"3976","Repens","Tropical and Subtropical Moist Broadleaf Forests",105.84,24.93,33.5217933654785,33398.3097136727,17.7822189331055,578.510620117188,1265,84.4159393310547
"3977","Discolor","Tropical and Subtropical Moist Broadleaf Forests",106.86,22.06,27.842306137085,40311.1478383999,21.9499588012695,519.438232421875,1303,76.3179244995117
"3978","Assamica","Temperate Conifer Forests",95.33,29.32,29.0387744903564,50790.8545195948,14.4128437042236,553.59912109375,1397,87.9042282104492
"3979","Assamica","Temperate Conifer Forests",103.39,29.49,37.0600814819336,18846.3414285097,14.4272918701172,685.782775878906,1321,90.1365661621094
"3980","Assamica","Tropical and Subtropical Moist Broadleaf Forests",118.12,27.33,NA,1052.11393708652,18.449499130249,739.256103515625,1716,65.0827178955078
"3981","Repens","Tropical and Subtropical Moist Broadleaf Forests",105.28,25.46,NA,26930.7596966605,15.5951871871948,573.251342773438,1313,79.0154342651367
"3982","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.58,25.6,43.0163116455078,22608.60898323,17.445125579834,761.352844238281,1661,59.797908782959
"3983","Hastata","Tropical and Subtropical Moist Broadleaf Forests",117.31,24.7,39.5047492980957,82321.2524391197,18.9034156799316,580.834167480469,1419,59.0012435913086
"3984","Repens","Tropical and Subtropical Moist Broadleaf Forests",109.87,22.08,NA,10661.0622003103,21.9838638305664,566.367126464844,1647,69.6030197143555
"3985","Assamica","Temperate Conifer Forests",95.33,29.32,29.0387744903564,50790.8545195948,14.4128437042236,553.59912109375,1397,87.9042282104492
"3986","Assamica","Tropical and Subtropical Moist Broadleaf Forests",117.47,26.72,36.8899154663086,9831.71252247436,18.2358646392822,705.577880859375,1701,62.5151329040527
"3987","Hastata","Tropical and Subtropical Moist Broadleaf Forests",112.22,22.69,28.1817493438721,0,22.2000217437744,560.253967285156,1911,69.9156723022461
"3988","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.62,22.84,22.4297847747803,6981.05013971363,21.7939586639404,582.897521972656,1583,67.3072052001953
"3989","Discolor","Tropical and Subtropical Moist Broadleaf Forests",117.2,24.3,37.7950134277344,85637.8938420567,19.7180938720703,565.912170410156,1387,60.9960746765137
"3990","Assamica","Tropical and Subtropical Moist Broadleaf Forests",118.12,27.33,NA,1052.11393708652,18.449499130249,739.256103515625,1716,65.0827178955078
"3991","Assamica","Tropical and Subtropical Moist Broadleaf Forests",108.45,26,30.1566791534424,43819.8269529987,17.0371761322021,740.060485839844,1223,62.432056427002
"3992","Assamica","Tropical and Subtropical Moist Broadleaf Forests",114.53,25.79,NA,22392.3720355578,18.8134784698486,763.149963378906,1484,52.9570121765137
"3993","Assamica","Tropical and Subtropical Moist Broadleaf Forests",109.17,18.74,NA,0,24.0795307159424,324.858093261719,1383,77.6493835449219
"3994","Assamica","Tropical and Subtropical Moist Broadleaf Forests",113.77,25.12,30.7540836334229,10535.8419479103,19.5414161682129,711.418579101562,1510,61.8360290527344
"3995","Assamica","Temperate Conifer Forests",95.33,29.32,29.0387744903564,50790.8545195948,14.4128437042236,553.59912109375,1397,87.9042282104492
"3996","Assamica","Tropical and Subtropical Moist Broadleaf Forests",114.61,27.39,NA,0,17.3759365081787,827.067260742188,1523,50.9115028381348
"3997","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.85,26.43,NA,28760.331379345,14.8745422363281,779.4091796875,1541,51.8231163024902
"3998","Repens","Tropical and Subtropical Moist Broadleaf Forests",105.84,24.93,33.5217933654785,33398.3097136727,17.7822189331055,578.510620117188,1265,84.4159393310547
"3999","Assamica","Temperate Conifer Forests",95.33,29.32,29.0387744903564,50790.8545195948,14.4128437042236,553.59912109375,1397,87.9042282104492
"4000","Assamica","Temperate Conifer Forests",95.33,29.32,29.0387744903564,50790.8545195948,14.4128437042236,553.59912109375,1397,87.9042282104492
"4001","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.85,26.43,NA,28760.331379345,14.8745422363281,779.4091796875,1541,51.8231163024902
"4002","Assamica","Tropical and Subtropical Moist Broadleaf Forests",110.58,25.6,43.0163116455078,22608.60898323,17.445125579834,761.352844238281,1661,59.797908782959
"4003","Discolor","Tropical and Subtropical Moist Broadleaf Forests",106.86,22.06,27.842306137085,40311.1478383999,21.9499588012695,519.438232421875,1303,76.3179244995117
"4004","Assamica","Tropical and Subtropical Moist Broadleaf Forests",114.14,24.83,44.3668899536133,57291.1151922221,18.4991760253906,667.316345214844,1687,63.2545928955078
"4005","Trianae","Tropical and Subtropical Coniferous Forests",-92.7057743,16.7960429,7.92566680908203,0,16.3092498779297,149.570541381836,1144,88.9196853637695
"4006","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",98.733333,9.016667,76.4030075073242,36710.8182445118,25.6605834960938,74.7554550170898,2287,60.7964553833008
"4007","Adnata","Temperate Conifer Forests",98.579167,28.04,24.3819999694824,38185.6739979123,7.61266660690308,560.194030761719,988,70.516227722168
"4008","Discolor","Temperate Broadleaf and Mixed Forests",87.264444,27.085556,30.2622852325439,16927.8290155987,21.2171974182129,452.700561523438,1459,95.5687713623047
"4009","Repens","Tropical and Subtropical Moist Broadleaf Forests",99.566667,12.833333,26.6431751251221,20240.2562376002,26.2507495880127,117.301872253418,858,79.1621932983398
"4010","Discolor","Tropical and Subtropical Moist Broadleaf Forests",87.200556,27.399444,26.9931087493896,22332.7001458026,20.0072288513184,435.959075927734,1948,93.8456802368164
"4011","Repens","Tropical and Subtropical Moist Broadleaf Forests",164.45944,-20.62833,39.8340454101562,36176.5417812666,22.7691993713379,223.916366577148,1953,53.9143753051758
"4012","Repens","Tropical and Subtropical Moist Broadleaf Forests",168.04694,-21.64278,83.7304763793945,32883.9264493079,22.6922435760498,229.60270690918,1541,39.1990089416504
"4013","Repens","Tropical and Subtropical Dry Broadleaf Forests",166.35794,-22.13119,19.8560943603516,9852.66374369393,20.8330307006836,257.229583740234,1744,32.3631553649902
"4014","Assamica","Tropical and Subtropical Moist Broadleaf Forests",99.3,19.93333,NA,25307.3421390493,24.7100009918213,290.617340087891,1333,85.3055419921875
"4015","Antarctica","Temperate Broadleaf and Mixed Forests",150.847845,-32.985559,20.6735000610352,68111.609706071,16.2970733642578,436.442474365234,885,34.628490447998
"4016","Antarctica","Temperate Broadleaf and Mixed Forests",151.286337,-33.308153,34.3451118469238,61978.9202915264,16.4625415802002,395.419830322266,1126,32.3792610168457
"4017","Antarctica","Temperate Broadleaf and Mixed Forests",151.206531,-32.253833,NA,42420.4383777916,15.7997598648071,447.5458984375,1069,28.7784309387207
"4018","Antarctica","Temperate Broadleaf and Mixed Forests",151.452447,-33.424416,34.7121734619141,NA,17.4889736175537,374.527160644531,1299,28.776762008667
"4019","Antarctica","Temperate Broadleaf and Mixed Forests",153.557029,-28.430078,NA,NA,19.8805370330811,335.399841308594,1731,40.8656463623047
"4020","Antarctica","Temperate Broadleaf and Mixed Forests",151.04499,-34.11942,35.9455833435059,68228.2294385519,16.8688793182373,367.909454345703,1185,24.7310028076172
"4021","Antarctica","Temperate Broadleaf and Mixed Forests",151.429313,-32.385018,25.9160938262939,57486.8100347695,17.2722816467285,441.913116455078,981,37.5317192077637
"4022","Antarctica","Temperate Broadleaf and Mixed Forests",150.593163,-34.039808,24.545389175415,41789.1039129709,15.7707920074463,410.149627685547,933,31.199333190918
"4023","Antarctica","Temperate Broadleaf and Mixed Forests",151.449637,-33.179986,33.3444061279297,28127.1190480253,17.4729690551758,389.555755615234,1215,30.4369964599609
"4024","Antarctica","Temperate Broadleaf and Mixed Forests",152.421183,-31.026845,36.1798324584961,59839.9085803354,15.5168857574463,393.6962890625,1450,47.882884979248
"4025","Antarctica","Temperate Broadleaf and Mixed Forests",152.369995,-29.449124,29.113000869751,49929.0848983409,17.126916885376,404.398773193359,1090,49.7751960754395
"4026","Antarctica","Temperate Broadleaf and Mixed Forests",152.938293,-30.418728,34.694034576416,55991.0909678283,18.1677703857422,381.426025390625,1784,47.3538398742676
"4027","Antarctica","Temperate Broadleaf and Mixed Forests",150.484574,-34.726152,32.0111427307129,44805.3134338627,15.1243648529053,392.764068603516,1134,21.9441528320312
"4028","Antarctica","Temperate Broadleaf and Mixed Forests",152.394226,-29.319961,29.3344650268555,53402.3039123818,16.6513023376465,402.892639160156,1085,48.7163734436035
"4029","Antarctica","Temperate Broadleaf and Mixed Forests",151.430209,-33.178256,33.3444061279297,63191.3990686918,17.4729690551758,389.555755615234,1215,30.4369964599609
"4030","Antarctica","Temperate Broadleaf and Mixed Forests",150.892409,-32.91671,22.2501964569092,68830.2120084104,16.2970733642578,436.442474365234,885,34.628490447998
"4031","Antarctica","Temperate Broadleaf and Mixed Forests",151.148522,-34.068375,NA,NA,16.8688793182373,367.909454345703,1185,24.7310028076172
"4032","Antarctica","Temperate Broadleaf and Mixed Forests",151.390447,-32.148893,31.1867218017578,47879.1823888657,13.0580205917358,443.658660888672,1271,25.1332263946533
"4033","Antarctica","Temperate Broadleaf and Mixed Forests",152.44979,-30.132644,37.4105834960938,61527.1967045549,14.0631046295166,413.648742675781,1216,45.7025413513184
"4034","Antarctica","Temperate Broadleaf and Mixed Forests",150.59023,-34.79192,41.8287506103516,60607.4368149557,15.3587913513184,381.967864990234,1359,22.8795795440674
"4035","Antarctica","Temperate Broadleaf and Mixed Forests",151.534159,-32.902321,28.0889530181885,63565.7181786032,17.634937286377,401.298736572266,1040,30.3178424835205
"4036","Antarctica","Temperate Broadleaf and Mixed Forests",150.00044,-35.543996,33.3657493591309,68894.5223400692,15.1975831985474,366.048431396484,980,23.9577960968018
"4037","Antarctica","Temperate Broadleaf and Mixed Forests",151.31699,-33.333805,35.9789390563965,59844.1104329641,16.755298614502,390.109375,1203,30.2519760131836
"4038","Antarctica","Temperate Broadleaf and Mixed Forests",153.566904,-28.657455,36.2413597106934,36224.7975156143,19.6928997039795,344.521697998047,1770,39.2798385620117
"4039","Antarctica","Temperate Broadleaf and Mixed Forests",151.715845,-32.638822,28.3922386169434,51333.1418938006,17.8058013916016,415.13330078125,1069,33.638729095459
"4040","Antarctica","Temperate Broadleaf and Mixed Forests",149.974902,-35.503442,30.6047954559326,65320.2970183228,12.6119480133057,410.233245849609,861,17.8080310821533
"4041","Antarctica","Temperate Broadleaf and Mixed Forests",151.401681,-33.478189,34.5692749023438,57514.7328112504,17.4889736175537,374.527160644531,1299,28.776762008667
"4042","Antarctica","Temperate Broadleaf and Mixed Forests",152.752154,-31.843772,NA,NA,18.2211532592773,369.410766601562,1296,35.0331611633301
"4043","Antarctica","Temperate Broadleaf and Mixed Forests",151.68601,-32.147897,31.8333930969238,60598.2941210817,15.5664691925049,421.052856445312,1282,39.5581207275391
"4044","Antarctica","Temperate Broadleaf and Mixed Forests",152.306752,-29.95058,29.5260124206543,62434.6808328403,15.4902811050415,431.663452148438,1016,46.1491203308105
"4045","Antarctica","Temperate Broadleaf and Mixed Forests",152.378397,-29.37486,36.6584281921387,60323.225457494,17.126916885376,404.398773193359,1090,49.7751960754395
"4046","Antarctica","Temperate Broadleaf and Mixed Forests",152.796996,-30.020654,35.1470832824707,55649.250712975,16.4796867370605,391.321472167969,1489,47.6343040466309
"4047","Antarctica","Temperate Broadleaf and Mixed Forests",152.853738,-31.458366,39.1957015991211,48256.0726905746,18.3766326904297,368.116241455078,1457,35.9283981323242
"4048","Antarctica","Temperate Broadleaf and Mixed Forests",152.056106,-31.653882,22.2263984680176,58681.5714071732,15.6973648071289,422.150207519531,1309,44.2632217407227
"4049","Antarctica","Temperate Broadleaf and Mixed Forests",152.545379,-29.660122,29.8064994812012,56866.3893935646,18.1504383087158,397.031555175781,1160,52.6724319458008
"4050","Antarctica","Temperate Broadleaf and Mixed Forests",153.235816,-28.399492,37.8072509765625,53197.4941334476,18.6093330383301,371.135467529297,1646,48.2552375793457
"4051","Antarctica","Temperate Broadleaf and Mixed Forests",153.301947,-28.334757,30.7592506408691,56470.5418962747,18.6093330383301,371.135467529297,1646,48.2552375793457
"4052","Antarctica","Temperate Broadleaf and Mixed Forests",151.629075,-32.877394,32.2903213500977,37215.6255129387,17.634937286377,401.298736572266,1040,30.3178424835205
"4053","Antarctica","Temperate Broadleaf and Mixed Forests",152.126444,-31.793335,29.0968399047852,57432.6440013905,16.6910839080811,417.201812744141,1176,44.4778251647949
"4054","Antarctica","Temperate Broadleaf and Mixed Forests",151.308456,-33.128591,28.5918655395508,61625.805879765,16.1595096588135,404.347015380859,1040,32.3122749328613
"4055","Antarctica","Temperate Broadleaf and Mixed Forests",153.104624,-28.71674,30.388916015625,55140.4234601907,19.1411457061768,385.9716796875,1241,48.0232353210449
"4056","Antarctica","Temperate Broadleaf and Mixed Forests",150.319265,-35.626097,NA,59787.3060270042,15.7388601303101,351.9375,1112,23.5066547393799
"4057","Antarctica","Temperate Broadleaf and Mixed Forests",152.345359,-30.839147,28.5018100738525,55330.4717888287,16.8621349334717,395.149444580078,1300,49.786434173584
"4058","Antarctica","Temperate Broadleaf and Mixed Forests",152.361165,-29.128866,24.7100238800049,42140.2090085769,16.8931255340576,408.301239013672,1088,48.9559211730957
"4059","Antarctica","Temperate Broadleaf and Mixed Forests",152.097877,-31.016429,24.2994041442871,42040.9524549095,14.5813961029053,448.072662353516,1192,46.1951522827148
"4060","Antarctica","Temperate Broadleaf and Mixed Forests",152.733373,-28.813585,34.2581558227539,52951.5758224721,17.9942283630371,394.619903564453,1172,49.0240669250488
"4061","Antarctica","Temperate Broadleaf and Mixed Forests",151.644346,-32.886238,32.2903213500977,42456.386204206,17.634937286377,401.298736572266,1040,30.3178424835205
"4062","Antarctica","Temperate Broadleaf and Mixed Forests",152.046635,-32.604895,33.5323677062988,61997.1934645865,17.8418579101562,390.971771240234,1209,25.6321678161621
"4063","Antarctica","Temperate Broadleaf and Mixed Forests",152.715338,-30.729636,31.8145408630371,55215.0185590398,18.1063957214355,378.185668945312,1404,47.667652130127
"4064","Antarctica","Temperate Broadleaf and Mixed Forests",153.379637,-28.557826,39.4034996032715,52175.7110633774,18.4544887542725,359.841217041016,1818,44.323299407959
